Sweden, Exposure to risk (period 1x1)     Last modified: 02-Sep-2015, MPv5 (May07)

   Year      Age       Female          Male         Total
   1785        6        21063.92     20948.74     42012.66 
   1785        7        21100.24     21057.94     42158.18 
   1785        8        20913.28     20970.39     41883.67 
   1785        9        20682.64     20830.10     41512.75 
   1785       10        20526.48     20724.35     41250.84 
   1785       11        20181.12     20318.02     40499.14 
   1785       12        19409.60     19499.11     38908.71 
   1785       13        18802.26     18773.79     37576.06 
   1785       14        18777.38     18626.00     37403.38 
   1785       15        18423.10     18234.27     36657.37 
   1785       16        18848.89     18426.44     37275.33 
   1785       17        18923.36     18277.39     37200.75 
   1785       18        19370.83     18507.83     37878.66 
   1785       19        20376.00     19238.85     39614.84 
   1785       20        21182.99     19696.41     40879.40 
   1785       21        20714.98     19036.70     39751.68 
   1785       22        19999.34     18190.38     38189.72 
   1785       23        19391.22     17544.34     36935.55 
   1785       24        18841.60     17036.09     35877.69 
   1785       25        18253.91     16454.27     34708.18 
   1785       26        18180.56     16541.17     34721.73 
   1785       27        18096.81     16599.46     34696.28 
   1785       28        18120.60     16715.55     34836.14 
   1785       29        18441.99     17048.76     35490.75 
   1785       30        18854.92     17414.63     36269.55 
   1785       31        18108.01     16748.79     34856.80 
   1785       32        17273.32     16040.91     33314.23 
   1785       33        16303.09     15232.71     31535.80 
   1785       34        15415.07     14495.53     29910.60 
   1785       35        14661.44     13880.36     28541.80 
   1785       36        14620.84     13794.61     28415.44 
   1785       37        14677.33     13803.96     28481.29 
   1785       38        14690.82     13800.31     28491.13 
   1785       39        14635.43     13703.97     28339.40 
   1785       40        14590.35     13626.95     28217.30 
   1785       41        13837.24     12913.02     26750.26 
   1785       42        13178.63     12287.64     25466.27 
   1785       43        12586.69     11694.78     24281.47 
   1785       44        12013.90     11049.99     23063.89 
   1785       45        11456.51     10411.84     21868.35 
   1785       46        11359.46     10245.77     21605.23 
   1785       47        11289.63     10148.69     21438.32 
   1785       48        11394.63     10178.85     21573.48 
   1785       49        11670.82     10306.43     21977.25 
   1785       50        11913.01     10406.41     22319.41 
   1785       51        11558.88     10004.52     21563.40 
   1785       52        11108.81      9567.51     20676.32 
   1785       53        10629.40      9145.82     19775.22 
   1785       54        10061.69      8697.38     18759.08 
   1785       55         9437.12      8202.02     17639.14 
   1785       56         9295.58      7977.34     17272.92 
   1785       57         9229.40      7784.61     17014.01 
   1785       58         9253.21      7651.99     16905.19 
   1785       59         9340.45      7561.45     16901.91 
   1785       60         9401.45      7431.76     16833.21 
   1785       61         8855.95      7038.38     15894.33 
   1785       62         8242.50      6602.96     14845.45 
   1785       63         7638.66      6130.91     13769.57 
   1785       64         6991.66      5591.64     12583.30 
   1785       65         6330.22      5057.78     11388.00 
   1785       66         5956.41      4702.26     10658.68 
   1785       67         5597.31      4355.82      9953.13 
   1785       68         5281.44      4054.41      9335.86 
   1785       69         5012.43      3826.05      8838.48 
   1785       70         4754.86      3604.10      8358.96 
   1785       71         4322.57      3210.39      7532.97 
   1785       72         3861.94      2803.56      6665.51 
   1785       73         3386.95      2404.58      5791.53 
   1785       74         2914.64      2028.50      4943.14 
   1785       75         2514.09      1728.37      4242.46 
   1785       76         2243.33      1530.26      3773.59 
   1785       77         1995.37      1348.44      3343.81 
   1785       78         1762.58      1178.69      2941.27 
   1785       79         1557.23      1023.39      2580.62 
   1785       80         1370.44       832.00      2202.44 
   1785       81         1178.31       709.70      1888.01 
   1785       82         1002.85       605.54      1608.38 
   1785       83          841.45       511.95      1353.41 
   1785       84          690.13       422.62      1112.75 
   1785       85          547.70       337.64       885.34 
   1785       86          422.07       258.85       680.93 
   1785       87          319.03       190.22       509.25 
   1785       88          243.03       136.02       379.05 
   1785       89          190.99        97.14       288.13 
   1785       90          146.20        69.44       215.64 
   1785       91          107.82        49.21       157.04 
   1785       92           77.97        33.91       111.88 
   1785       93           55.30        22.92        78.22 
   1785       94           38.57        15.22        53.78 
   1785       95           26.26         9.91        36.18 
   1785       96           17.70         6.05        23.75 
   1785       97           11.72         3.28        15.01 
   1785       98            7.01         1.71         8.73 
   1785       99            3.81         0.62         4.43 
   1785      100            2.18         0.15         2.33 
   1785      101            1.18         0.00         1.18 
   1785      102            0.54         0.00         0.54 
   1785      103            0.14         0.00         0.14 
   1785      104            0.00         0.00         0.00 
   1785      105            0.00         0.00         0.00 
   1785      106            0.00         0.00         0.00 
   1785      107            0.00         0.00         0.00 
   1785      108            0.00         0.00         0.00 
   1785      109            0.00         0.00         0.00 
   1785      110+           0.00         0.00         0.00 
   1786        0        29386.77     29684.87     59071.64 
   1786        1        26345.39     26210.15     52555.54 
   1786        2        26845.17     26476.69     53321.86 
   1786        3        28517.68     27968.72     56486.40 
   1786        4        24133.40     24076.74     48210.14 
   1786        5        20364.88     20520.38     40885.26 
   1786        6        20765.69     20808.76     41574.45 
   1786        7        21329.41     21317.40     42646.81 
   1786        8        21405.73     21464.54     42870.27 
   1786        9        21242.09     21401.42     42643.51 
   1786       10        21021.67     21273.79     42295.46 
   1786       11        20021.66     20190.75     40212.41 
   1786       12        19681.61     19796.39     39478.00 
   1786       13        18936.56     19009.50     37946.06 
   1786       14        18341.63     18304.64     36646.28 
   1786       15        18310.71     18160.07     36470.78 
   1786       16        18813.24     18399.19     37212.43 
   1786       17        19247.89     18593.70     37841.58 
   1786       18        19320.32     18436.94     37757.27 
   1786       19        19775.11     18661.75     38436.86 
   1786       20        20800.98     19389.08     40190.06 
   1786       21        20616.72     18972.91     39589.63 
   1786       22        20153.04     18322.52     38475.57 
   1786       23        19447.70     17495.53     36943.23 
   1786       24        18849.19     16868.10     35717.29 
   1786       25        18308.91     16376.59     34685.49 
   1786       26        18299.38     16553.88     34853.26 
   1786       27        18221.11     16642.17     34863.29 
   1786       28        18131.87     16698.50     34830.37 
   1786       29        18149.55     16810.96     34960.50 
   1786       30        18464.76     17140.03     35604.79 
   1786       31        18114.65     16777.06     34891.71 
   1786       32        17386.43     16124.42     33510.85 
   1786       33        16577.54     15436.35     32013.89 
   1786       34        15641.75     14655.13     30296.88 
   1786       35        14784.30     13944.39     28728.69 
   1786       36        14839.28     14007.93     28847.21 
   1786       37        14803.04     13925.27     28728.31 
   1786       38        14857.85     13930.22     28788.08 
   1786       39        14862.65     13914.12     28776.77 
   1786       40        14793.67     13799.77     28593.44 
   1786       41        14002.39     13078.01     27080.40 
   1786       42        13262.79     12370.90     25633.68 
   1786       43        12621.31     11756.93     24378.24 
   1786       44        12050.90     11181.65     23232.55 
   1786       45        11504.26     10561.88     22066.13 
   1786       46        11453.66     10390.79     21844.44 
   1786       47        11360.06     10225.09     21585.15 
   1786       48        11287.17     10122.89     21410.06 
   1786       49        11384.85     10143.56     21528.42 
   1786       50        11650.83     10257.77     21908.59 
   1786       51        11475.37      9983.23     21458.60 
   1786       52        11117.08      9577.31     20694.39 
   1786       53        10670.00      9142.81     19812.81 
   1786       54        10199.66      8729.54     18929.20 
   1786       55         9647.06      8294.87     17941.93 
   1786       56         9451.25      8085.69     17536.94 
   1786       57         9301.29      7855.70     17156.99 
   1786       58         9219.80      7650.03     16869.83 
   1786       59         9221.59      7497.27     16718.87 
   1786       60         9281.75      7380.85     16662.60 
   1786       61         8865.25      7060.31     15925.56 
   1786       62         8308.18      6652.67     14960.85 
   1786       63         7693.72      6212.61     13906.33 
   1786       64         7097.23      5745.46     12842.69 
   1786       65         6467.24      5220.30     11687.53 
   1786       66         6083.39      4819.47     10902.85 
   1786       67         5706.38      4469.50     10175.89 
   1786       68         5342.26      4125.65      9467.91 
   1786       69         5019.90      3824.67      8844.57 
   1786       70         4744.16      3595.75      8339.91 
   1786       71         4345.43      3239.35      7584.78 
   1786       72         3919.07      2859.30      6778.37 
   1786       73         3468.89      2470.14      5939.03 
   1786       74         3008.58      2092.28      5100.86 
   1786       75         2555.50      1740.64      4296.14 
   1786       76         2266.67      1530.11      3796.78 
   1786       77         2005.94      1346.62      3352.56 
   1786       78         1769.22      1179.38      2948.59 
   1786       79         1548.74      1024.03      2572.76 
   1786       80         1359.63       826.49      2186.11 
   1786       81         1147.84       685.32      1833.15 
   1786       82          967.06       572.77      1539.84 
   1786       83          809.05       481.22      1290.28 
   1786       84          671.24       403.12      1074.36 
   1786       85          548.33       331.36       879.68 
   1786       86          435.69       264.65       700.34 
   1786       87          335.09       201.34       536.43 
   1786       88          251.76       145.24       397.00 
   1786       89          190.16       100.64       290.80 
   1786       90          141.95        68.87       210.81 
   1786       91          104.05        49.15       153.19 
   1786       92           75.24        34.29       109.54 
   1786       93           53.23        23.17        76.40 
   1786       94           36.86        15.34        52.20 
   1786       95           25.08         9.98        35.06 
   1786       96           16.58         6.37        22.95 
   1786       97           10.88         3.71        14.58 
   1786       98            7.00         1.76         8.76 
   1786       99            3.82         0.74         4.56 
   1786      100            1.68         0.16         1.84 
   1786      101            0.79         0.00         0.79 
   1786      102            0.42         0.00         0.42 
   1786      103            0.15         0.00         0.15 
   1786      104            0.00         0.00         0.00 
   1786      105            0.00         0.00         0.00 
   1786      106            0.00         0.00         0.00 
   1786      107            0.00         0.00         0.00 
   1786      108            0.00         0.00         0.00 
   1786      109            0.00         0.00         0.00 
   1786      110+           0.00         0.00         0.00 
   1787        0        29713.66     30054.96     59768.62 
   1787        1        27110.10     26999.46     54109.56 
   1787        2        27025.14     26678.13     53703.28 
   1787        3        27910.83     27313.78     55224.60 
   1787        4        23819.06     23855.25     47674.31 
   1787        5        20245.31     20620.67     40865.99 
   1787        6        20537.06     20784.19     41321.25 
   1787        7        21005.02     21141.41     42146.43 
   1787        8        21623.78     21708.39     43332.17 
   1787        9        21732.60     21892.55     43625.16 
   1787       10        21583.52     21849.16     43432.68 
   1787       11        20537.13     20752.69     41289.83 
   1787       12        19558.48     19695.94     39254.42 
   1787       13        19224.88     19311.89     38536.77 
   1787       14        18500.23     18549.54     37049.78 
   1787       15        17918.30     17863.40     35781.70 
   1787       16        18614.38     18248.30     36862.67 
   1787       17        19125.97     18487.54     37613.50 
   1787       18        19567.79     18679.83     38247.62 
   1787       19        19637.40     18513.51     38150.91 
   1787       20        20097.01     18727.93     38824.94 
   1787       21        20308.36     18677.90     38986.26 
   1787       22        20124.09     18268.10     38392.19 
   1787       23        19663.63     17631.22     37294.86 
   1787       24        18965.88     16825.95     35791.83 
   1787       25        18373.16     16216.64     34589.80 
   1787       26        18360.89     16496.88     34857.77 
   1787       27        18344.41     16675.35     35019.77 
   1787       28        18259.65     16762.46     35022.10 
   1787       29        18163.12     16814.87     34977.99 
   1787       30        18174.21     16923.66     35097.86 
   1787       31        17763.22     16495.28     34258.50 
   1787       32        17417.15     16135.68     33552.83 
   1787       33        16711.08     15500.66     32211.74 
   1787       34        15930.43     14834.90     30765.33 
   1787       35        15030.68     14082.33     29113.01 
   1787       36        14973.30     14072.36     29045.66 
   1787       37        15030.21     14136.32     29166.52 
   1787       38        14993.35     14051.68     29045.04 
   1787       39        15041.69     14049.62     29091.31 
   1787       40        15033.26     14021.48     29054.74 
   1787       41        14199.91     13251.02     27450.93 
   1787       42        13422.79     12540.26     25963.06 
   1787       43        12701.47     11848.19     24549.67 
   1787       44        12081.11     11251.38     23332.49 
   1787       45        11534.51     10696.11     22230.61 
   1787       46        11519.33     10555.13     22074.47 
   1787       47        11472.42     10381.92     21854.35 
   1787       48        11376.79     10209.41     21586.21 
   1787       49        11297.22     10096.82     21394.03 
   1787       50        11386.97     10105.26     21492.23 
   1787       51        11248.38      9865.67     21114.05 
   1787       52        11067.91      9586.40     20654.31 
   1787       53        10711.01      9182.39     19893.40 
   1787       54        10270.04      8754.85     19024.88 
   1787       55         9808.79      8351.94     18160.73 
   1787       56         9606.18      8181.18     17787.36 
   1787       57         9400.48      7967.21     17367.68 
   1787       58         9234.86      7726.15     16961.01 
   1787       59         9132.50      7503.80     16636.30 
   1787       60         9110.25      7330.50     16440.75 
   1787       61         8733.53      7028.94     15762.46 
   1787       62         8307.99      6697.03     15005.01 
   1787       63         7751.96      6284.64     14036.60 
   1787       64         7146.49      5846.08     12992.57 
   1787       65         6565.27      5386.57     11951.84 
   1787       66         6184.95      4944.60     11129.55 
   1787       67         5798.82      4548.98     10347.80 
   1787       68         5418.73      4204.55      9623.28 
   1787       69         5050.94      3866.51      8917.44 
   1787       70         4725.32      3572.37      8297.69 
   1787       71         4327.88      3228.45      7556.32 
   1787       72         3936.03      2889.78      6825.81 
   1787       73         3518.49      2527.81      6046.29 
   1787       74         3078.96      2156.67      5235.63 
   1787       75         2631.77      1796.91      4428.69 
   1787       76         2314.12      1566.58      3880.70 
   1787       77         2028.16      1360.83      3388.99 
   1787       78         1775.34      1186.09      2961.42 
   1787       79         1551.44      1031.22      2582.66 
   1787       80         1370.10       846.29      2216.39 
   1787       81         1138.05       683.51      1821.56 
   1787       82          947.46       557.92      1505.38 
   1787       83          788.99       460.06      1249.05 
   1787       84          654.40       382.30      1036.70 
   1787       85          540.40       316.77       857.17 
   1787       86          440.93       257.27       698.20 
   1787       87          348.26       201.44       549.70 
   1787       88          264.16       147.95       412.11 
   1787       89          193.86       100.62       294.48 
   1787       90          139.51        67.64       207.15 
   1787       91          101.65        48.28       149.94 
   1787       92           72.85        33.73       106.58 
   1787       93           51.50        22.98        74.48 
   1787       94           35.48        15.02        50.51 
   1787       95           23.83         9.60        33.43 
   1787       96           15.68         6.01        21.69 
   1787       97            9.92         3.69        13.61 
   1787       98            6.25         1.93         8.17 
   1787       99            3.85         0.61         4.46 
   1787      100            1.70         0.04         1.75 
   1787      101            0.29         0.00         0.29 
   1787      102            0.00         0.00         0.00 
   1787      103            0.00         0.00         0.00 
   1787      104            0.00         0.00         0.00 
   1787      105            0.00         0.00         0.00 
   1787      106            0.00         0.00         0.00 
   1787      107            0.00         0.00         0.00 
   1787      108            0.00         0.00         0.00 
   1787      109            0.00         0.00         0.00 
   1787      110+           0.00         0.00         0.00 
   1788        0        30244.65     30638.94     60883.59 
   1788        1        27300.67     27227.13     54527.79 
   1788        2        27382.40     27047.88     54430.28 
   1788        3        27660.79     27087.74     54748.53 
   1788        4        23685.24     23751.13     47436.37 
   1788        5        20313.59     20852.80     41166.39 
   1788        6        20408.37     20839.91     41248.28 
   1788        7        20795.51     21097.62     41893.13 
   1788        8        21341.33     21531.60     42872.93 
   1788        9        22016.52     22154.28     44170.80 
   1788       10        22150.66     22363.10     44513.77 
   1788       11        21071.81     21318.51     42390.32 
   1788       12        20049.15     20243.65     40292.81 
   1788       13        19090.57     19204.18     38294.75 
   1788       14        18763.47     18822.98     37586.45 
   1788       15        18061.26     18080.81     36142.07 
   1788       16        18126.88     17849.78     35976.67 
   1788       17        18828.75     18223.86     37052.62 
   1788       18        19345.55     18455.92     37801.47 
   1788       19        19789.03     18638.91     38427.93 
   1788       20        19848.94     18452.67     38301.60 
   1788       21        19659.02     18034.22     37693.24 
   1788       22        19857.49     17970.22     37827.71 
   1788       23        19672.18     17563.57     37235.75 
   1788       24        19214.32     16933.92     36148.24 
   1788       25        18523.70     16140.84     34664.53 
   1788       26        18407.79     16345.02     34752.81 
   1788       27        18392.81     16628.01     35020.83 
   1788       28        18370.27     16805.35     35175.62 
   1788       29        18277.03     16888.08     35165.12 
   1788       30        18172.94     16939.31     35112.26 
   1788       31        17508.65     16269.69     33778.34 
   1788       32        17102.95     15846.46     32949.41 
   1788       33        16761.93     15486.85     32248.77 
   1788       34        16078.68     14865.07     30943.75 
   1788       35        15326.09     14217.49     29543.59 
   1788       36        15192.22     14183.74     29375.96 
   1788       37        15132.65     14171.92     29304.57 
   1788       38        15184.96     14233.95     29418.91 
   1788       39        15142.55     14154.56     29297.11 
   1788       40        15179.93     14156.92     29336.85 
   1788       41        14416.26     13439.61     27855.87 
   1788       42        13597.51     12688.04     26285.56 
   1788       43        12839.61     11995.97     24835.58 
   1788       44        12142.07     11322.75     23464.82 
   1788       45        11547.97     10743.57     22291.54 
   1788       46        11547.03     10674.42     22221.45 
   1788       47        11537.91     10533.35     22071.27 
   1788       48        11491.22     10357.46     21848.68 
   1788       49        11389.66     10180.66     21570.32 
   1788       50        11299.95     10063.34     21363.29 
   1788       51        10998.17      9703.94     20702.11 
   1788       52        10853.38      9466.72     20320.10 
   1788       53        10670.13      9191.91     19862.04 
   1788       54        10315.72      8795.35     19111.06 
   1788       55         9880.37      8376.30     18256.66 
   1788       56         9725.42      8229.96     17955.38 
   1788       57         9513.08      8055.34     17568.42 
   1788       58         9292.51      7833.37     17125.88 
   1788       59         9107.65      7580.40     16688.04 
   1788       60         8983.78      7343.86     16327.64 
   1788       61         8571.21      6973.66     15544.87 
   1788       62         8188.28      6666.48     14854.76 
   1788       63         7763.80      6332.48     14096.28 
   1788       64         7218.06      5921.97     13140.03 
   1788       65         6630.05      5489.02     12119.07 
   1788       66         6267.83      5095.33     11363.17 
   1788       67         5886.27      4655.89     10542.16 
   1788       68         5495.90      4263.04      9758.94 
   1788       69         5108.60      3921.75      9030.35 
   1788       70         4731.97      3587.51      8319.48 
   1788       71         4312.33      3210.72      7523.06 
   1788       72         3917.56      2880.21      6797.77 
   1788       73         3533.40      2556.12      6089.52 
   1788       74         3128.92      2210.43      5339.35 
   1788       75         2708.05      1857.40      4565.46 
   1788       76         2368.04      1613.15      3981.20 
   1788       77         2061.59      1389.81      3451.40 
   1788       78         1788.90      1194.74      2983.64 
   1788       79         1551.34      1034.52      2585.86 
   1788       80         1391.09       879.56      2270.65 
   1788       81         1144.68       701.06      1845.74 
   1788       82          937.40       557.16      1494.56 
   1788       83          770.38       448.01      1218.39 
   1788       84          634.28       364.14       998.41 
   1788       85          520.42       297.79       818.21 
   1788       86          426.32       242.82       669.15 
   1788       87          344.39       192.86       537.25 
   1788       88          267.22       146.08       413.29 
   1788       89          196.60       101.12       297.72 
   1788       90          140.44        66.71       207.15 
   1788       91          103.14        47.53       150.67 
   1788       92           74.33        33.38       107.71 
   1788       93           52.76        22.92        75.68 
   1788       94           37.05        15.31        52.37 
   1788       95           25.32         9.71        35.04 
   1788       96           16.85         5.99        22.84 
   1788       97           10.99         3.62        14.62 
   1788       98            6.85         2.14         8.99 
   1788       99            4.28         0.95         5.23 
   1788      100            2.61         0.04         2.65 
   1788      101            0.98         0.00         0.98 
   1788      102            0.12         0.00         0.12 
   1788      103            0.00         0.00         0.00 
   1788      104            0.00         0.00         0.00 
   1788      105            0.00         0.00         0.00 
   1788      106            0.00         0.00         0.00 
   1788      107            0.00         0.00         0.00 
   1788      108            0.00         0.00         0.00 
   1788      109            0.00         0.00         0.00 
   1788      110+           0.00         0.00         0.00 
   1789        0        30138.98     30570.43     60709.41 
   1789        1        27081.71     27037.65     54119.36 
   1789        2        27654.25     27348.69     55002.94 
   1789        3        28127.39     27555.73     55683.12 
   1789        4        23488.16     23605.51     47093.67 
   1789        5        20207.48     20813.39     41020.87 
   1789        6        20507.50     21047.45     41554.95 
   1789        7        20718.08     21147.21     41865.29 
   1789        8        21193.00     21485.68     42678.68 
   1789        9        21799.37     21968.17     43767.54 
   1789       10        22509.20     22609.91     45119.11 
   1789       11        21566.63     21760.19     43326.83 
   1789       12        20509.19     20726.02     41235.20 
   1789       13        19507.92     19666.42     39174.34 
   1789       14        18571.30     18647.74     37219.04 
   1789       15        18254.48     18281.31     36535.79 
   1789       16        18218.43     17966.24     36184.67 
   1789       17        18290.76     17739.84     36030.60 
   1789       18        18996.11     18102.34     37098.44 
   1789       19        19515.47     18322.09     37837.56 
   1789       20        19956.85     18483.18     38440.03 
   1789       21        19405.29     17712.84     37118.14 
   1789       22        19206.84     17283.85     36490.70 
   1789       23        19394.41     17203.71     36598.11 
   1789       24        19207.80     16795.92     36003.72 
   1789       25        18750.84     16168.80     34919.63 
   1789       26        18488.74     16211.26     34700.00 
   1789       27        18368.44     16415.35     34783.79 
   1789       28        18349.86     16700.57     35050.43 
   1789       29        18321.63     16878.22     35199.84 
   1789       30        18223.19     16963.41     35186.60 
   1789       31        17488.74     16206.85     33695.59 
   1789       32        16839.93     15555.21     32395.13 
   1789       33        16443.12     15143.44     31586.56 
   1789       34        16107.67     14790.93     30898.60 
   1789       35        15445.06     14190.40     29635.46 
   1789       36        15453.01     14292.17     29745.19 
   1789       37        15316.21     14259.92     29576.13 
   1789       38        15248.09     14244.94     29493.03 
   1789       39        15291.71     14306.40     29598.11 
   1789       40        15242.68     14227.53     29470.21 
   1789       41        14531.09     13525.64     28056.73 
   1789       42        13781.07     12820.72     26601.79 
   1789       43        12984.49     12087.91     25072.40 
   1789       44        12252.22     11415.61     23667.82 
   1789       45        11583.10     10764.77     22347.87 
   1789       46        11547.43     10685.84     22233.27 
   1789       47        11553.12     10621.54     22174.67 
   1789       48        11545.94     10481.95     22027.89 
   1789       49        11495.91     10305.24     21801.15 
   1789       50        11386.11     10126.02     21512.13 
   1789       51        10875.64      9610.20     20485.84 
   1789       52        10572.17      9258.62     19830.79 
   1789       53        10424.12      9027.54     19451.66 
   1789       54        10239.23      8759.62     18998.86 
   1789       55         9887.07      8372.19     18259.26 
   1789       56         9765.88      8237.01     18002.89 
   1789       57         9602.06      8087.87     17689.92 
   1789       58         9377.20      7907.21     17284.41 
   1789       59         9141.27      7675.69     16816.95 
   1789       60         8940.13      7410.65     16350.78 
   1789       61         8454.47      6957.61     15412.08 
   1789       62         8039.89      6584.88     14624.77 
   1789       63         7657.31      6276.57     13933.88 
   1789       64         7237.20      5943.76     13180.95 
   1789       65         6702.27      5537.80     12240.07 
   1789       66         6322.63      5180.50     11503.13 
   1789       67         5954.28      4788.01     10742.29 
   1789       68         5564.50      4350.53      9915.03 
   1789       69         5163.85      3960.61      9124.46 
   1789       70         4765.74      3623.49      8389.23 
   1789       71         4311.59      3214.56      7526.15 
   1789       72         3895.16      2853.25      6748.41 
   1789       73         3510.61      2539.26      6049.87 
   1789       74         3143.84      2233.51      5377.36 
   1789       75         2764.15      1908.98      4673.13 
   1789       76         2413.84      1648.35      4062.19 
   1789       77         2095.02      1417.06      3512.08 
   1789       78         1809.09      1208.45      3017.54 
   1789       79         1556.25      1030.22      2586.48 
   1789       80         1427.26       916.13      2343.38 
   1789       81         1173.29       734.63      1907.92 
   1789       82          948.35       576.03      1524.38 
   1789       83          761.74       448.96      1210.70 
   1789       84          614.59       353.58       968.17 
   1789       85          497.13       280.35       777.48 
   1789       86          401.62       223.60       625.21 
   1789       87          324.07       177.45       501.52 
   1789       88          257.25       136.12       393.37 
   1789       89          193.78        97.77       291.56 
   1789       90          139.89        66.80       206.69 
   1789       91          103.30        47.17       150.47 
   1789       92           74.98        33.03       108.00 
   1789       93           53.41        22.84        76.25 
   1789       94           37.55        15.43        52.97 
   1789       95           26.22        10.11        36.33 
   1789       96           17.78         6.17        23.95 
   1789       97           11.71         3.64        15.34 
   1789       98            7.56         2.10         9.66 
   1789       99            4.60         1.17         5.78 
   1789      100            2.85         0.38         3.23 
   1789      101            1.71         0.00         1.71 
   1789      102            0.58         0.00         0.58 
   1789      103            0.00         0.00         0.00 
   1789      104            0.00         0.00         0.00 
   1789      105            0.00         0.00         0.00 
   1789      106            0.00         0.00         0.00 
   1789      107            0.00         0.00         0.00 
   1789      108            0.00         0.00         0.00 
   1789      109            0.00         0.00         0.00 
   1789      110+           0.00         0.00         0.00 
   1790        0        29493.14     29976.47     59469.61 
   1790        1        26625.93     26586.61     53212.54 
   1790        2        27907.39     27626.60     55533.99 
   1790        3        28907.14     28343.00     57250.14 
   1790        4        23819.37     23966.44     47785.82 
   1790        5        19958.87     20610.19     40569.07 
   1790        6        20444.31     21006.75     41451.07 
   1790        7        20845.84     21345.29     42191.13 
   1790        8        21126.26     21511.79     42638.05 
   1790        9        21651.78     21891.31     43543.08 
   1790       10        22290.87     22391.79     44682.66 
   1790       11        21845.45     21922.97     43768.41 
   1790       12        20925.87     21087.49     42013.36 
   1790       13        19897.70     20080.56     39978.26 
   1790       14        18924.80     19053.03     37977.83 
   1790       15        18013.72     18068.79     36082.51 
   1790       16        18447.15     18161.59     36608.74 
   1790       17        18420.48     17861.87     36282.35 
   1790       18        18492.69     17634.32     36127.01 
   1790       19        19200.85     17983.62     37184.47 
   1790       20        19721.13     18187.29     37908.42 
   1790       21        19558.15     17763.73     37321.88 
   1790       22        19006.28     17002.44     36008.72 
   1790       23        18799.91     16572.03     35371.93 
   1790       24        18978.18     16487.92     35466.10 
   1790       25        18789.81     16088.35     34878.16 
   1790       26        18666.70     16224.39     34891.09 
   1790       27        18397.09     16264.60     34661.69 
   1790       28        18272.16     16470.82     34742.99 
   1790       29        18250.12     16759.55     35009.67 
   1790       30        18216.58     16937.95     35154.53 
   1790       31        17543.53     16199.61     33743.14 
   1790       32        16827.45     15469.34     32296.79 
   1790       33        16196.10     14844.83     31040.94 
   1790       34        15807.23     14449.39     30256.62 
   1790       35        15478.39     14112.50     29590.90 
   1790       36        15550.09     14282.26     29832.35 
   1790       37        15556.94     14387.93     29944.88 
   1790       38        15414.59     14352.85     29767.43 
   1790       39        15334.79     14323.08     29657.87 
   1790       40        15369.05     14371.51     29740.56 
   1790       41        14574.26     13574.25     28148.51 
   1790       42        13879.32     12883.25     26762.57 
   1790       43        13149.65     12192.64     25342.28 
   1790       44        12380.67     11481.96     23862.64 
   1790       45        11677.81     10834.90     22512.71 
   1790       46        11585.81     10710.53     22296.35 
   1790       47        11555.24     10634.07     22189.31 
   1790       48        11563.11     10569.22     22132.33 
   1790       49        11554.16     10424.57     21978.72 
   1790       50        11498.40     10239.33     21737.73 
   1790       51        10916.89      9640.32     20557.20 
   1790       52        10411.08      9131.72     19542.80 
   1790       53        10108.15      8785.41     18893.56 
   1790       54         9957.49      8558.43     18515.91 
   1790       55         9770.83      8296.56     18067.39 
   1790       56         9768.45      8236.00     18004.45 
   1790       57         9636.11      8094.97     17731.07 
   1790       58         9457.79      7936.25     17394.04 
   1790       59         9214.83      7742.04     16956.87 
   1790       60         8959.33      7493.55     16452.88 
   1790       61         8425.60      7002.83     15428.43 
   1790       62         7936.59      6544.79     14481.38 
   1790       63         7521.01      6169.52     13690.52 
   1790       64         7140.58      5861.39     13001.97 
   1790       65         6727.81      5532.91     12260.71 
   1790       66         6387.92      5214.05     11601.97 
   1790       67         6000.63      4859.18     10859.80 
   1790       68         5621.35      4470.14     10091.48 
   1790       69         5217.15      4036.95      9254.10 
   1790       70         4800.47      3652.77      8453.24 
   1790       71         4348.81      3252.94      7601.74 
   1790       72         3893.44      2860.64      6754.08 
   1790       73         3485.97      2517.07      6003.05 
   1790       74         3120.54      2222.12      5342.66 
   1790       75         2782.71      1937.78      4720.49 
   1790       76         2452.84      1682.56      4135.39 
   1790       77         2129.53      1437.66      3567.19 
   1790       78         1834.31      1222.97      3057.28 
   1790       79         1568.56      1031.76      2600.32 
   1790       80         1471.98       949.57      2421.56 
   1790       81         1221.38       773.04      1994.42 
   1790       82          987.25       610.66      1597.91 
   1790       83          781.63       469.02      1250.65 
   1790       84          613.82       356.77       970.59 
   1790       85          484.53       273.87       758.40 
   1790       86          384.69       212.11       596.79 
   1790       87          304.98       165.40       470.38 
   1790       88          241.73       128.29       370.03 
   1790       89          187.72        94.99       282.71 
   1790       90          138.85        66.63       205.48 
   1790       91          102.25        46.62       148.87 
   1790       92           74.10        31.95       106.05 
   1790       93           52.71        21.76        74.47 
   1790       94           36.73        14.66        51.39 
   1790       95           25.29         9.59        34.87 
   1790       96           17.37         6.01        23.39 
   1790       97           11.51         3.36        14.87 
   1790       98            7.36         1.74         9.10 
   1790       99            4.60         0.84         5.44 
   1790      100            2.62         0.35         2.98 
   1790      101            1.55         0.05         1.60 
   1790      102            0.88         0.00         0.88 
   1790      103            0.19         0.00         0.19 
   1790      104            0.00         0.00         0.00 
   1790      105            0.00         0.00         0.00 
   1790      106            0.00         0.00         0.00 
