United Kingdom, Exposure to risk (period 1x1)     Last modified: 29-Jan-2016, MPv5 (May07)

   Year      Age       Female          Male         Total
   1922        0       446849.54    461921.95    908771.49 
   1922        1       452480.82    463987.76    916468.59 
   1922        2       427577.73    439102.38    866680.10 
   1922        3       359372.64    367637.22    727009.86 
   1922        4       326025.47    331448.37    657473.84 
   1922        5       349516.32    355195.04    704711.36 
   1922        6       379820.11    385139.04    764959.16 
   1922        7       404411.29    407120.72    811532.01 
   1922        8       418049.48    419024.29    837073.76 
   1922        9       418158.45    420482.13    838640.58 
   1922       10       415124.26    419291.85    834416.10 
   1922       11       416549.15    420089.68    836638.84 
   1922       12       422425.23    424617.98    847043.21 
   1922       13       428421.72    429380.08    857801.81 
   1922       14       429004.92    428458.98    857463.90 
   1922       15       424053.63    422624.86    846678.50 
   1922       16       419637.55    416993.79    836631.33 
   1922       17       416207.55    410056.79    826264.34 
   1922       18       412741.70    401821.54    814563.24 
   1922       19       410721.70    394599.21    805320.92 
   1922       20       406594.16    382155.65    788749.80 
   1922       21       402524.29    367674.49    770198.77 
   1922       22       399463.02    353952.40    753415.42 
   1922       23       392570.50    335722.00    728292.50 
   1922       24       389144.06    323165.84    712309.90 
   1922       25       386966.32    317296.81    704263.12 
   1922       26       382130.30    313211.92    695342.22 
   1922       27       375764.96    310335.06    686100.02 
   1922       28       370642.69    308161.28    678803.97 
   1922       29       367016.67    306211.56    673228.23 
   1922       30       365759.25    305439.26    671198.52 
   1922       31       360187.19    301589.65    661776.85 
   1922       32       346960.51    293302.42    640262.93 
   1922       33       341821.80    290625.88    632447.68 
   1922       34       342487.37    291340.11    633827.48 
   1922       35       338958.84    288434.42    627393.27 
   1922       36       338478.41    288953.39    627431.81 
   1922       37       334389.30    288341.45    622730.75 
   1922       38       331198.77    286566.58    617765.35 
   1922       39       334200.46    289563.03    623763.48 
   1922       40       336289.18    294274.95    630564.13 
   1922       41       330528.91    292149.30    622678.21 
   1922       42       317372.17    282333.93    599706.11 
   1922       43       310621.20    276230.73    586851.93 
   1922       44       306334.10    273146.89    579480.99 
   1922       45       299950.83    271697.34    571648.17 
   1922       46       296879.23    273606.55    570485.78 
   1922       47       286471.50    268105.53    554577.03 
   1922       48       279223.51    262747.90    541971.40 
   1922       49       277159.07    259968.29    537127.37 
   1922       50       272895.61    255013.96    527909.57 
   1922       51       261145.81    244384.77    505530.58 
   1922       52       241349.35    227781.25    469130.59 
   1922       53       230071.59    216311.11    446382.71 
   1922       54       226407.83    209882.65    436290.48 
   1922       55       217884.45    200690.40    418574.85 
   1922       56       208767.53    192559.08    401326.61 
   1922       57       200065.98    185150.29    385216.27 
   1922       58       193037.53    177269.77    370307.30 
   1922       59       187758.74    170360.74    358119.47 
   1922       60       182474.33    164032.78    346507.11 
   1922       61       174550.35    155833.71    330384.07 
   1922       62       159709.86    142249.33    301959.20 
   1922       63       149505.65    131330.43    280836.08 
   1922       64       145842.75    125672.29    271515.04 
   1922       65       141557.61    120993.17    262550.78 
   1922       66       136253.32    115406.13    251659.45 
   1922       67       126047.24    105623.55    231670.80 
   1922       68       117633.84     97382.99    215016.82 
   1922       69       114166.05     92908.24    207074.30 
   1922       70       109988.05     87132.18    197120.23 
   1922       71       101041.90     77400.65    178442.56 
   1922       72        89278.95     66535.89    155814.83 
   1922       73        81108.37     59186.26    140294.63 
   1922       74        74622.78     53289.15    127911.93 
   1922       75        67754.20     47236.09    114990.29 
   1922       76        62396.94     42538.30    104935.24 
   1922       77        56635.69     37780.44     94416.13 
   1922       78        49598.17     32352.82     81950.99 
   1922       79        42243.55     27195.26     69438.81 
   1922       80        37850.43     23398.47     61248.90 
   1922       81        33646.71     20192.86     53839.56 
   1922       82        28860.25     16631.90     45492.15 
   1922       83        23336.40     12966.24     36302.64 
   1922       84        18667.36     10129.90     28797.26 
   1922       85        14978.69      7944.02     22922.71 
   1922       86        11817.29      6048.93     17866.22 
   1922       87         9214.71      4471.20     13685.90 
   1922       88         7162.74      3319.97     10482.71 
   1922       89         5425.82      2457.76      7883.59 
   1922       90         3958.22      1737.33      5695.56 
   1922       91         2931.36      1222.08      4153.44 
   1922       92         2164.43       860.31      3024.74 
   1922       93         1506.37       589.60      2095.97 
   1922       94         1031.44       395.17      1426.61 
   1922       95          700.81       255.87       956.68 
   1922       96          468.12       161.50       629.62 
   1922       97          301.52       102.65       404.17 
   1922       98          183.23        65.65       248.88 
   1922       99          108.75        36.22       144.96 
   1922      100           68.07        19.85        87.92 
   1922      101           43.25        12.08        55.33 
   1922      102           24.19         7.37        31.56 
   1922      103           13.11         4.00        17.12 
   1922      104            7.90         1.42         9.32 
   1922      105            4.76         0.74         5.50 
   1922      106            2.21         0.24         2.45 
   1922      107            0.48         0.00         0.48 
   1922      108            0.00         0.00         0.00 
   1922      109            0.00         0.00         0.00 
   1922      110+           0.00         0.00         0.00 
   1923        0       427255.29    441825.66    869080.96 
   1923        1       431516.10    441866.21    873382.32 
   1923        2       446099.95    456828.15    902928.10 
   1923        3       424806.56    435947.99    860754.55 
   1923        4       357474.35    365584.63    723058.99 
   1923        5       324025.80    329434.65    653460.45 
   1923        6       347612.21    353296.31    700908.53 
   1923        7       378223.08    383500.59    761723.66 
   1923        8       403174.90    405739.60    808914.50 
   1923        9       417050.32    417791.15    834841.47 
   1923       10       417205.92    418954.02    836159.93 
   1923       11       414503.44    417394.18    831897.62 
   1923       12       415940.15    417658.46    833598.61 
   1923       13       421584.18    421545.45    843129.63 
   1923       14       427115.72    425370.80    852486.52 
   1923       15       427560.77    423927.60    851488.37 
   1923       16       423022.89    418594.89    841617.79 
   1923       17       418714.08    413496.59    832210.67 
   1923       18       415297.33    407144.95    822442.27 
   1923       19       411778.79    399640.17    811418.95 
   1923       20       409079.65    392395.62    801475.28 
   1923       21       404477.29    380300.90    784778.19 
   1923       22       400681.94    366907.55    767589.48 
   1923       23       397326.02    353001.51    750327.53 
   1923       24       389769.67    333773.31    723542.98 
   1923       25       385983.03    320807.06    706790.09 
   1923       26       383620.91    314804.64    698425.55 
   1923       27       378816.91    310630.52    689447.43 
   1923       28       372451.95    307497.84    679949.79 
   1923       29       367535.70    305182.51    672718.21 
   1923       30       364596.46    303928.79    668525.24 
   1923       31       363432.77    303843.73    667276.50 
   1923       32       357285.13    299960.15    657245.28 
   1923       33       344216.31    291807.46    636023.78 
   1923       34       339825.55    289389.85    629215.41 
   1923       35       340811.31    289899.03    630710.34 
   1923       36       336821.27    286644.41    623465.68 
   1923       37       335952.98    287139.96    623092.94 
   1923       38       331680.95    286151.70    617832.64 
   1923       39       328269.17    283820.37    612089.54 
   1923       40       331351.76    287025.55    618377.31 
   1923       41       333558.02    292235.81    625793.83 
   1923       42       327862.55    290225.59    618088.14 
   1923       43       314629.25    280118.01    594747.26 
   1923       44       307639.90    273703.26    581343.16 
   1923       45       303766.28    270736.42    574502.70 
   1923       46       297783.67    269264.95    567048.62 
   1923       47       294275.91    270717.32    564993.23 
   1923       48       283458.04    264980.52    548438.56 
   1923       49       275917.71    259409.64    535327.35 
   1923       50       273629.11    256429.02    530058.13 
   1923       51       269073.83    251265.66    520339.50 
   1923       52       257142.47    240281.82    497424.29 
   1923       53       237703.96    223722.16    461426.12 
   1923       54       226631.88    212446.33    439078.21 
   1923       55       223347.67    206282.48    429630.15 
   1923       56       215178.66    197290.66    412469.32 
   1923       57       206235.27    189050.74    395286.01 
   1923       58       197309.97    181223.70    378533.67 
   1923       59       189752.75    173152.59    362905.34 
   1923       60       184319.90    166348.43    350668.34 
   1923       61       178943.89    159815.63    338759.51 
   1923       62       170946.07    151184.18    322130.25 
   1923       63       156400.08    137610.57    294010.65 
   1923       64       146245.52    126812.65    273058.17 
   1923       65       142167.97    120968.66    263136.63 
   1923       66       137776.54    116380.52    254157.05 
   1923       67       132289.77    110767.67    243057.45 
   1923       68       121905.94    100810.20    222716.14 
   1923       69       113268.77     92357.51    205626.29 
   1923       70       109098.81     87489.53    196588.34 
   1923       71       104393.14     81570.93    185964.07 
   1923       72        95288.65     71922.32    167210.97 
   1923       73        83507.37     61209.07    144716.43 
   1923       74        75288.76     53899.32    129188.08 
   1923       75        68784.74     48085.81    116870.54 
   1923       76        62020.92     42311.79    104332.71 
   1923       77        56780.09     37863.70     94643.79 
   1923       78        51220.14     33355.75     84575.89 
   1923       79        44552.40     28257.10     72809.50 
   1923       80        38499.14     23485.53     61984.67 
   1923       81        33349.89     20052.43     53402.31 
   1923       82        29239.13     17061.33     46300.46 
   1923       83        24668.15     13770.30     38438.45 
   1923       84        19612.30     10579.82     30192.12 
   1923       85        15413.80      8119.65     23533.46 
   1923       86        12221.90      6250.30     18472.20 
   1923       87         9470.00      4653.80     14123.79 
   1923       88         7271.75      3383.06     10654.82 
   1923       89         5547.80      2471.88      8019.68 
   1923       90         4121.91      1795.06      5916.97 
   1923       91         3000.63      1250.33      4250.96 
   1923       92         2202.73       856.84      3059.57 
   1923       93         1573.35       587.11      2160.46 
   1923       94         1063.18       395.64      1458.82 
   1923       95          713.76       257.45       971.21 
   1923       96          478.02       162.82       640.85 
   1923       97          301.94        98.20       400.14 
   1923       98          182.46        61.76       244.22 
   1923       99          108.13        38.25       146.39 
   1923      100           64.60        18.90        83.50 
   1923      101           39.86        10.85        50.70 
   1923      102           24.51         7.15        31.66 
   1923      103           13.50         3.32        16.81 
   1923      104            7.29         1.65         8.94 
   1923      105            4.30         0.98         5.28 
   1923      106            2.73         0.23         2.96 
   1923      107            0.97         0.00         0.97 
   1923      108            0.00         0.00         0.00 
   1923      109            0.00         0.00         0.00 
   1923      110+           0.00         0.00         0.00 
   1924        0       412762.52    426792.86    839555.38 
   1924        1       412416.02    422350.15    834766.17 
   1924        2       425548.45    435059.44    860607.89 
   1924        3       443062.92    453531.42    896594.35 
   1924        4       423012.36    433877.29    856889.65 
   1924        5       356407.73    364404.08    720811.82 
   1924        6       322857.87    328369.45    651227.31 
   1924        7       346496.55    352328.77    698825.33 
   1924        8       377200.68    382556.28    759756.96 
   1924        9       402171.05    404670.78    806841.83 
   1924       10       416001.16    416239.11    832240.27 
   1924       11       416140.76    416780.59    832921.35 
   1924       12       413725.68    415026.18    828751.86 
   1924       13       415105.22    414869.08    829974.29 
   1924       14       420657.99    418347.90    839005.89 
   1924       15       426125.78    421751.92    847877.70 
   1924       16       426566.86    420032.47    846599.33 
   1924       17       422144.40    414869.81    837014.20 
   1924       18       417772.38    409923.95    827696.33 
   1924       19       414338.70    404025.67    818364.37 
   1924       20       410511.77    396688.63    807200.40 
   1924       21       407088.01    389153.33    796241.34 
   1924       22       402249.29    377693.11    779942.40 
   1924       23       398888.32    365586.94    764475.26 
   1924       24       395157.02    351692.07    746849.08 
   1924       25       386836.38    331699.09    718535.47 
   1924       26       382724.62    318245.93    700970.55 
   1924       27       380272.05    312101.51    692373.56 
   1924       28       375617.73    308020.27    683638.00 
   1924       29       369379.54    304796.29    674175.82 
   1924       30       364600.17    302600.56    667200.74 
   1924       31       362132.85    302047.09    664179.93 
   1924       32       361038.86    302264.12    663302.98 
   1924       33       354758.14    298373.55    653131.69 
   1924       34       341878.68    290394.72    632273.39 
   1924       35       337829.91    288038.37    625868.28 
   1924       36       338988.99    288372.02    627361.02 
   1924       37       334451.11    284641.82    619092.94 
   1924       38       333227.99    284921.74    618149.73 
   1924       39       328971.16    283815.65    612786.81 
   1924       40       325518.19    281338.55    606856.74 
   1924       41       328643.63    284692.16    613335.79 
   1924       42       330743.40    289978.05    620721.45 
   1924       43       325216.69    288098.53    613315.22 
   1924       44       311933.08    277880.02    589813.10 
   1924       45       304687.33    271097.37    575784.70 
   1924       46       301427.32    268409.75    569837.07 
   1924       47       295676.89    266958.50    562635.39 
   1924       48       291616.90    267855.22    559472.12 
   1924       49       280557.45    261889.72    542447.17 
   1924       50       272660.66    255903.35    528564.02 
   1924       51       269992.10    252638.79    522630.90 
   1924       52       265006.48    247121.21    512127.68 
   1924       53       253046.34    235852.78    488899.12 
   1924       54       234136.81    219560.65    453697.46 
   1924       55       223327.70    208590.91    431918.62 
   1924       56       220271.54    202682.53    422954.07 
   1924       57       212280.20    193758.13    406038.33 
   1924       58       203577.81    185411.04    388988.85 
   1924       59       194380.03    177108.63    371488.66 
   1924       60       186483.79    168914.13    355397.92 
   1924       61       181013.16    162210.84    343224.00 
   1924       62       175218.71    155216.49    330435.20 
   1924       63       167021.49    146180.11    313201.60 
   1924       64       153031.58    132922.34    285953.92 
   1924       65       142895.66    122272.70    265168.36 
   1924       66       138595.11    116602.25    255197.36 
   1924       67       134022.01    112012.21    246034.22 
   1924       68       128000.90    105857.44    233858.34 
   1924       69       117489.39     95789.87    213279.26 
   1924       70       108531.89     87172.55    195704.45 
   1924       71       103554.39     81822.96    185377.35 
   1924       72        98193.04     75541.27    173734.31 
   1924       73        89087.51     66076.26    155163.77 
   1924       74        77727.18     55871.78    133598.97 
   1924       75        69528.63     48786.58    118315.21 
   1924       76        63128.65     43243.39    106372.04 
   1924       77        56675.58     37807.26     94482.84 
   1924       78        51455.93     33518.97     84974.90 
   1924       79        46007.08     29222.38     75229.46 
   1924       80        40060.04     24173.13     64233.17 
   1924       81        33967.62     20112.43     54080.05 
   1924       82        29069.25     16931.28     46000.53 
   1924       83        25049.47     14138.01     39187.48 
   1924       84        20796.36     11245.92     32042.28 
   1924       85        16260.20      8473.68     24733.88 
   1924       86        12628.94      6373.22     19002.16 
   1924       87         9850.50      4815.35     14665.85 
   1924       88         7521.24      3516.69     11037.93 
   1924       89         5653.06      2496.91      8149.97 
   1924       90         4200.63      1798.48      5999.11 
   1924       91         3119.25      1300.50      4419.75 
   1924       92         2250.56       891.50      3142.06 
   1924       93         1598.70       596.26      2194.96 
   1924       94         1112.07       400.77      1512.84 
   1924       95          734.75       261.60       996.36 
   1924       96          491.17       165.43       656.60 
   1924       97          316.82       101.93       418.74 
   1924       98          191.26        57.39       248.65 
   1924       99          113.47        35.01       148.47 
   1924      100           63.73        21.10        84.83 
   1924      101           36.32         9.97        46.29 
   1924      102           21.69         6.04        27.73 
   1924      103           13.07         3.35        16.43 
   1924      104            7.15         1.22         8.37 
   1924      105            2.78         0.77         3.55 
   1924      106            1.26         0.47         1.73 
   1924      107            0.49         0.00         0.49 
   1924      108            0.00         0.00         0.00 
   1924      109            0.00         0.00         0.00 
   1924      110+           0.00         0.00         0.00 
   1925        0       398122.95    411907.49    810030.44 
   1925        1       397433.29    406724.15    804157.44 
   1925        2       405919.34    414877.97    820797.31 
   1925        3       422467.20    431745.92    854213.12 
   1925        4       441084.76    451392.48    892477.24 
   1925        5       421600.61    432239.34    853839.95 
   1925        6       355483.20    363424.64    718907.83 
   1925        7       321917.88    327488.22    649406.10 
   1925        8       345587.57    351453.49    697041.06 
   1925        9       376340.49    381653.49    757993.99 
   1925       10       401299.31    403547.09    804846.40 
   1925       11       415048.38    414533.39    829581.78 
   1925       12       415160.07    414653.87    829813.93 
   1925       13       413029.34    412894.92    825924.26 
   1925       14       414320.17    412275.97    826596.13 
   1925       15       419796.50    415456.49    835253.00 
   1925       16       425239.90    418560.96    843800.86 
   1925       17       425585.56    416455.10    842040.66 
   1925       18       421237.37    411341.50    832578.87 
   1925       19       416834.32    406558.09    823392.41 
   1925       20       413222.69    400800.92    814023.60 
   1925       21       408932.88    393389.19    802322.07 
   1925       22       404957.16    385879.22    790836.39 
   1925       23       400087.79    375332.60    775420.38 
   1925       24       397153.89    364520.22    761674.11 
   1925       25       393050.26    350752.36    743802.61 
   1925       26       383989.78    330028.35    714018.13 
   1925       27       379514.32    316090.43    695604.74 
   1925       28       376969.28    309908.54    686877.82 
   1925       29       372523.29    305914.95    678438.24 
   1925       30       366390.08    302731.53    669121.61 
   1925       31       361781.66    300836.51    662618.17 
   1925       32       359727.61    300692.60    660420.22 
   1925       33       358606.09    300995.49    659601.58 
   1925       34       352192.29    297122.64    649314.93 
   1925       35       339489.96    289146.59    628636.55 
   1925       36       335797.80    286763.21    622561.02 
   1925       37       337196.78    286975.92    624172.70 
   1925       38       332166.59    282736.94    614903.53 
   1925       39       330549.79    282811.93    613361.72 
   1925       40       326382.77    281713.86    608096.64 
   1925       41       323033.11    279205.11    602238.22 
   1925       42       326092.54    282496.30    608588.84 
   1925       43       328012.32    287763.08    615775.40 
   1925       44       322684.72    286124.73    608809.45 
   1925       45       309297.54    275601.26    584898.80 
   1925       46       301795.24    268450.68    570245.92 
   1925       47       299033.84    266017.44    565051.27 
   1925       48       293385.57    264457.33    557842.89 
   1925       49       288760.73    264800.36    553561.09 
   1925       50       277395.71    258532.59    535928.30 
   1925       51       269184.48    252258.88    521443.35 
   1925       52       266146.13    248578.72    514724.85 
   1925       53       260751.98    242658.54    503410.52 
   1925       54       248806.06    231223.54    480029.60 
   1925       55       230535.66    215330.36    445866.02 
   1925       56       219883.23    204633.51    424516.74 
   1925       57       216958.06    198821.03    415779.09 
   1925       58       209226.85    189970.98    399197.83 
   1925       59       200721.91    181470.71    382192.62 
   1925       60       191303.54    172732.81    364036.36 
   1925       61       183189.54    164512.15    347701.69 
   1925       62       177476.56    157729.73    335206.29 
   1925       63       171059.78    150126.06    321185.84 
   1925       64       162861.14    140915.38    303776.52 
   1925       65       149345.85    128006.95    277352.79 
   1925       66       139400.10    117846.29    257246.39 
   1925       67       134915.80    112232.78    247148.58 
   1925       68       129732.29    107106.59    236838.88 
   1925       69       123189.80    100497.41    223687.21 
   1925       70       112620.44     90373.84    202994.27 
   1925       71       103407.89     81643.21    185051.10 
   1925       72        97625.26     75769.97    173395.23 
   1925       73        91639.01     69147.13    160786.13 
   1925       74        82798.27     60141.19    142939.46 
   1925       75        71832.56     50562.31    122394.87 
   1925       76        63712.54     43809.13    107521.68 
   1925       77        57524.10     38595.85     96119.95 
   1925       78        51254.26     33384.38     84638.64 
   1925       79        46131.66     29256.74     75388.40 
   1925       80        40719.11     24526.15     65245.26 
   1925       81        35236.81     20622.57     55859.38 
   1925       82        29557.36     16934.47     46491.83 
   1925       83        24825.24     13952.50     38777.74 
   1925       84        21022.75     11419.08     32441.83 
   1925       85        17169.94      8914.91     26084.85 
   1925       86        13232.54      6620.43     19852.97 
   1925       87        10082.04      4886.58     14968.62 
   1925       88         7754.47      3611.84     11366.31 
   1925       89         5818.77      2584.63      8403.41 
   1925       90         4245.09      1802.67      6047.77 
   1925       91         3118.08      1287.72      4405.80 
   1925       92         2299.73       913.15      3212.89 
   1925       93         1611.19       606.30      2217.49 
   1925       94         1111.37       403.08      1514.45 
   1925       95          747.12       267.19      1014.31 
   1925       96          483.03       169.08       652.10 
   1925       97          315.65       104.77       420.43 
   1925       98          197.20        59.53       256.73 
   1925       99          113.95        32.43       146.38 
   1925      100           63.52        20.10        83.63 
   1925      101           35.48        11.81        47.29 
   1925      102           19.62         5.49        25.11 
   1925      103           12.30         2.90        15.19 
   1925      104            6.44         1.70         8.14 
   1925      105            1.97         0.74         2.70 
   1925      106            0.24         0.24         0.48 
   1925      107            0.00         0.00         0.00 
   1925      108            0.00         0.00         0.00 
   1925      109            0.00         0.00         0.00 
   1925      110+           0.00         0.00         0.00 
   1926        0       389402.27    401970.55    791372.82 
   1926        1       384342.94    393765.53    778108.47 
   1926        2       391820.94    400186.93    792007.88 
   1926        3       402979.56    411528.24    814507.80 
   1926        4       420891.99    429969.04    850861.04 
   1926        5       439690.13    449842.25    889532.39 
   1926        6       420319.77    430776.24    851096.01 
   1926        7       354592.37    362458.16    717050.53 
   1926        8       320818.98    326382.08    647201.06 
   1926        9       344471.17    350292.82    694763.99 
   1926       10       375326.93    380458.47    755785.39 
   1926       11       400323.36    402101.22    802424.58 
   1926       12       413999.09    412687.79    826686.88 
   1926       13       414104.56    412559.49    826664.05 
   1926       14       412216.57    410763.95    822980.52 
   1926       15       413433.32    409775.86    823209.17 
   1926       16       418897.06    412744.88    831641.94 
   1926       17       424304.89    415512.40    839817.29 
   1926       18       424582.72    412973.79    837556.51 
   1926       19       420314.67    407921.07    828235.75 
   1926       20       415694.89    403000.36    818695.25 
   1926       21       411764.44    397138.39    808902.83 
   1926       22       407225.09    390028.17    797253.26 
   1926       23       402904.77    382906.83    785811.60 
   1926       24       397993.23    373261.84    771255.07 
   1926       25       395487.77    363810.07    759297.84 
   1926       26       391013.23    350180.55    741193.79 
   1926       27       381163.08    328610.49    709773.57 
   1926       28       376283.87    314205.90    690489.77 
   1926       29       373677.03    307989.36    681666.38 
   1926       30       369450.78    304231.91    673682.69 
   1926       31       363486.75    301267.32    664754.07 
   1926       32       358942.82    299387.74    658330.57 
   1926       33       357196.10    299431.88    656627.98 
   1926       34       356079.26    299823.13    655902.39 
   1926       35       349540.94    295906.98    645447.92 
   1926       36       337055.40    287890.04    624945.44 
   1926       37       333804.83    285556.34    619361.16 
   1926       38       335491.89    285680.96    621172.85 
   1926       39       329935.06    280959.75    610894.82 
   1926       40       328043.09    280958.18    609001.27 
   1926       41       324074.50    279947.81    604022.31 
   1926       42       320613.37    277169.70    597783.07 
   1926       43       323515.64    280295.58    603811.21 
   1926       44       325362.31    285642.99    611005.30 
   1926       45       320150.76    284095.50    604246.26 
   1926       46       306650.25    273267.22    579917.47 
   1926       47       298863.62    265710.46    564574.08 
   1926       48       296457.91    263473.51    559931.42 
   1926       49       290900.19    261786.26    552686.45 
   1926       50       285730.78    261480.98    547211.76 
   1926       51       274107.76    255025.51    529133.27 
   1926       52       265506.08    248380.75    513886.83 
   1926       53       262065.55    244274.13    506339.68 
   1926       54       256331.97    238054.76    494386.74 
   1926       55       244556.43    226601.83    471158.26 
   1926       56       226926.87    211084.77    438011.64 
   1926       57       216343.31    200557.01    416900.32 
   1926       58       213614.80    194827.08    408441.88 
   1926       59       206109.48    185997.79    392107.28 
   1926       60       197842.66    177433.05    375275.71 
   1926       61       188399.04    168381.59    356780.63 
   1926       62       179805.18    159946.10    339751.28 
   1926       63       173560.41    152916.90    326477.31 
   1926       64       166711.99    144919.86    311631.85 
   1926       65       158490.27    135525.40    294015.67 
   1926       66       145759.16    123252.71    269011.87 
   1926       67       136068.67    113500.66    249569.33 
   1926       68       130952.54    107528.86    238481.40 
   1926       69       125229.36    101948.74    227178.10 
   1926       70       118265.23     94919.18    213184.41 
   1926       71       107701.30     84896.67    192597.97 
   1926       72        98149.54     76052.89    174202.43 
   1926       73        91520.00     69609.96    161129.96 
   1926       74        85224.63     62974.47    148199.10 
   1926       75        76744.67     54568.85    131313.52 
   1926       76        66334.90     45652.18    111987.08 
   1926       77        58350.11     39241.61     97591.72 
   1926       78        52228.85     34248.10     86476.96 
   1926       79        46216.53     29288.74     75505.27 
   1926       80        41329.66     24984.55     66314.21 
   1926       81        35967.21     21034.62     57001.83 
   1926       82        30789.69     17458.21     48247.90 
   1926       83        25352.69     14030.14     39382.83 
   1926       84        20922.36     11311.65     32234.00 
   1926       85        17431.45      9085.16     26516.61 
   1926       86        14016.66      6984.51     21001.17 
   1926       87        10616.14      5078.20     15694.34 
   1926       88         7948.15      3679.93     11628.07 
   1926       89         5997.18      2657.87      8655.04 
   1926       90         4416.39      1859.55      6275.94 
   1926       91         3189.38      1286.05      4475.43 
   1926       92         2316.14       892.60      3208.74 
   1926       93         1662.59       610.80      2273.39 
   1926       94         1144.86       403.27      1548.13 
   1926       95          769.59       269.59      1039.18 
   1926       96          502.55       176.78       679.33 
   1926       97          316.54       105.72       422.25 
   1926       98          197.52        61.93       259.45 
   1926       99          117.71        33.65       151.35 
   1926      100           64.26        16.23        80.50 
   1926      101           35.20         9.30        44.51 
   1926      102           20.26         5.97        26.23 
   1926      103           11.12         2.43        13.56 
   1926      104            5.00         1.78         6.78 
   1926      105            2.02         0.95         2.98 
   1926      106            0.73         0.00         0.73 
   1926      107            0.00         0.00         0.00 
   1926      108            0.00         0.00         0.00 
   1926      109            0.00         0.00         0.00 
   1926      110+           0.00         0.00         0.00 
   1927        0       376360.32    387620.93    763981.24 
   1927        1       376403.48    384842.54    761246.03 
   1927        2       379387.67    387802.37    767190.04 
   1927        3       389033.85    396909.33    785943.18 
   1927        4       401117.16    409306.20    810423.35 
   1927        5       419765.19    428643.01    848408.19 
   1927        6       438459.84    448582.76    887042.60 
   1927        7       419220.72    429587.88    848808.59 
   1927        8       353780.89    361596.46    715377.36 
   1927        9       319752.73    325316.55    645069.28 
   1927       10       343385.30    349084.62    692469.91 
   1927       11       374336.54    379158.96    753495.50 
   1927       12       399327.01    400600.65    799927.65 
   1927       13       412939.74    410837.16    823776.90 
   1927       14       412990.80    410404.68    823395.48 
   1927       15       411283.42    408533.91    819817.33 
   1927       16       412376.89    407125.52    819502.41 
   1927       17       417801.45    409765.48    827566.93 
   1927       18       423125.82    412032.86    835158.68 
   1927       19       423342.11    409101.88    832443.98 
   1927       20       419001.55    403806.18    822807.73 
   1927       21       414087.93    398502.06    812589.98 
   1927       22       409935.25    392837.80    802773.05 
   1927       23       405343.53    386434.72    791778.24 
   1927       24       400650.06    379688.89    780338.94 
   1927       25       395852.02    371178.08    767030.10 
   1927       26       393879.02    363297.07    757176.09 
   1927       27       389056.81    349748.57    738805.38 
   1927       28       378366.91    327271.00    705637.91 
   1927       29       373121.69    312427.32    685549.02 
   1927       30       370435.61    306263.55    676699.16 
   1927       31       366491.41    302913.56    669404.96 
   1927       32       360528.31    299867.44    660395.75 
   1927       33       356189.28    297909.78    654099.05 
   1927       34       354691.41    298078.54    652769.95 
   1927       35       353519.39    298448.31    651967.70 
   1927       36       346789.15    294344.47    641133.62 
   1927       37       334471.26    286341.29    620812.55 
   1927       38       331632.89    284137.53    615770.42 
   1927       39       333658.78    284273.49    617932.27 
   1927       40       327685.10    279145.18    606830.29 
   1927       41       325652.25    279209.66    604861.91 
   1927       42       321537.36    278014.40    599551.76 
   1927       43       318096.78    275020.97    593117.75 
   1927       44       320883.50    277998.59    598882.09 
   1927       45       322583.38    283327.61    605910.99 
   1927       46       317427.09    281783.93    599211.02 
   1927       47       303797.37    270657.95    574455.32 
   1927       48       295671.93    262745.27    558417.20 
   1927       49       293691.55    260705.62    554397.18 
   1927       50       288226.86    258850.39    547077.26 
   1927       51       282548.66    258043.51    540592.17 
   1927       52       270442.59    251186.11    521628.71 
   1927       53       261647.76    244236.60    505884.35 
   1927       54       257855.75    239757.15    497612.90 
   1927       55       251892.97    233392.03    485285.00 
   1927       56       240211.23    221823.86    462035.09 
   1927       57       223094.48    206550.78    429645.25 
   1927       58       212621.13    196196.71    408817.84 
   1927       59       210072.12    190530.30    400602.42 
   1927       60       202869.17    181844.24    384713.41 
   1927       61       195049.74    173380.51    368430.25 
   1927       62       185251.01    163810.40    349061.42 
   1927       63       176036.56    155118.07    331154.64 
   1927       64       169385.56    147940.08    317325.64 
   1927       65       162073.26    139422.36    301495.63 
   1927       66       154044.13    130068.32    284112.45 
   1927       67       142017.65    118393.09    260410.74 
   1927       68       132182.94    108643.27    240826.20 
   1927       69       126501.37    102295.55    228796.92 
   1927       70       120272.71     96297.89    216570.60 
   1927       71       113056.07     89099.47    202155.54 
   1927       72       102326.80     79067.17    181393.97 
   1927       73        92389.44     70017.21    162406.65 
   1927       74        85200.00     63333.64    148533.64 
   1927       75        78652.21     56845.55    135497.76 
   1927       76        70597.33     49085.07    119682.40 
   1927       77        60797.36     40929.05    101726.42 
   1927       78        52899.16     34849.62     87748.78 
   1927       79        46933.24     30031.56     76964.80 
   1927       80        41381.05     25154.68     66535.73 
   1927       81        36455.18     21390.38     57845.57 
   1927       82        31318.57     17731.84     49050.41 
   1927       83        26347.94     14403.34     40751.28 
   1927       84        21357.86     11358.67     32716.53 
   1927       85        17325.57      8981.21     26306.78 
   1927       86        14210.30      7073.48     21283.78 
   1927       87        11208.21      5304.10     16512.31 
   1927       88         8342.80      3803.49     12146.29 
